,Name,Date,Close,Marketcap
35,Bitcoin,2013-06-03 23:59:59,122.22200012,1373708057.9
36,Bitcoin,2013-06-04 23:59:59,121.41999817,1365337545.0
37,Bitcoin,2013-06-05 23:59:59,121.65000153,1368486468.75
38,Bitcoin,2013-06-06 23:59:59,118.00000000,1327960200.0
39,Bitcoin,2013-06-07 23:59:59,111.50000000,1255258637.5
40,Bitcoin,2013-06-08 23:59:59,108.30000305,1219717920.0
41,Bitcoin,2013-06-09 23:59:59,100.00000000,1126642500.0
42,Bitcoin,2013-06-10 23:59:59,106.34999847,1198638945.0
43,Bitcoin,2013-06-11 23:59:59,108.90000153,1227874725.0
44,Bitcoin,2013-06-12 23:59:59,108.15000153,1219969852.5
45,Bitcoin,2013-06-13 23:59:59,104.00000000,1173637400.0
46,Bitcoin,2013-06-14 23:59:59,99.97889709,1128709292.08
47,Bitcoin,2013-06-15 23:59:59,99.98809814,1129245603.78
48,Bitcoin,2013-06-16 23:59:59,99.51000214,1124306271.75
49,Bitcoin,2013-06-17 23:59:59,101.69999695,1149418485.0
50,Bitcoin,2013-06-18 23:59:59,107.40000153,1214216070.0
51,Bitcoin,2013-06-19 23:59:59,108.25000000,1224193837.5
52,Bitcoin,2013-06-20 23:59:59,110.15000153,1246104920.0
53,Bitcoin,2013-06-21 23:59:59,109.50000000,1239214237.5
54,Bitcoin,2013-06-22 23:59:59,108.30000305,1226110327.5
55,Bitcoin,2013-06-23 23:59:59,107.59999847,1218626490.0
56,Bitcoin,2013-06-24 23:59:59,102.73699951,1163935725.67
57,Bitcoin,2013-06-25 23:59:59,103.94999695,1178086140.0
58,Bitcoin,2013-06-26 23:59:59,104.00000000,1179105200.0
59,Bitcoin,2013-06-27 23:59:59,101.43699646,1150468022.9
60,Bitcoin,2013-06-28 23:59:59,94.64920044,1073887456.97
61,Bitcoin,2013-06-29 23:59:59,94.99400330,1078198523.95
62,Bitcoin,2013-06-30 23:59:59,96.61399841,1096957771.35
63,Bitcoin,2013-07-01 23:59:59,88.05000305,1000065296.25
64,Bitcoin,2013-07-02 23:59:59,90.13400269,1024082227.85
65,Bitcoin,2013-07-03 23:59:59,77.52999878,881233115.5
66,Bitcoin,2013-07-04 23:59:59,80.52580261,915618608.9
67,Bitcoin,2013-07-05 23:59:59,68.43099976,778411178.875
68,Bitcoin,2013-07-06 23:59:59,70.27729797,799741618.54
69,Bitcoin,2013-07-07 23:59:59,74.56109619,848838978.923
70,Bitcoin,2013-07-08 23:59:59,76.51599884,871457940.1
71,Bitcoin,2013-07-09 23:59:59,76.69400024,873841849.25
72,Bitcoin,2013-07-10 23:59:59,86.76000214,988957719.0
73,Bitcoin,2013-07-11 23:59:59,88.98000336,1014650062.5
74,Bitcoin,2013-07-12 23:59:59,93.59490204,1067634684.43
75,Bitcoin,2013-07-13 23:59:59,98.13390350,1119796119.51
76,Bitcoin,2013-07-14 23:59:59,94.69129944,1080917760.48
77,Bitcoin,2013-07-15 23:59:59,98.40019989,1123658943.86
78,Bitcoin,2013-07-16 23:59:59,97.45079803,1113217032.45
79,Bitcoin,2013-07-17 23:59:59,98.50000000,1125658000.0
80,Bitcoin,2013-07-18 23:59:59,90.58000183,1035512824.5
81,Bitcoin,2013-07-19 23:59:59,92.16999817,1054083771.0
82,Bitcoin,2013-07-20 23:59:59,89.39009857,1022707664.6
83,Bitcoin,2013-07-21 23:59:59,90.75730133,1038798980.07
84,Bitcoin,2013-07-22 23:59:59,91.61000061,1048939080.5
85,Bitcoin,2013-07-23 23:59:59,95.55850220,1094484057.67
86,Bitcoin,2013-07-24 23:59:59,94.51000214,1082848325.0
87,Bitcoin,2013-07-25 23:59:59,96.90000153,1110587857.5
88,Bitcoin,2013-07-26 23:59:59,96.02020264,1100902799.57
89,Bitcoin,2013-07-27 23:59:59,94.11599731,1079491696.8
90,Bitcoin,2013-07-28 23:59:59,99.75599670,1144602837.9
91,Bitcoin,2013-07-29 23:59:59,101.19999695,1161619140.0
92,Bitcoin,2013-07-30 23:59:59,107.98999786,1240092366.0
93,Bitcoin,2013-07-31 23:59:59,106.08999634,1218777833.5
94,Bitcoin,2013-08-01 23:59:59,104.00000000,1195225200.0
95,Bitcoin,2013-08-02 23:59:59,104.50099945,1201487184.88
96,Bitcoin,2013-08-03 23:59:59,104.00499725,1196226508.12
97,Bitcoin,2013-08-04 23:59:59,105.14399719,1209797378.4
98,Bitcoin,2013-08-05 23:59:59,106.22000122,1222677176.0
99,Bitcoin,2013-08-06 23:59:59,106.75000000,1229098150.0
100,Bitcoin,2013-08-07 23:59:59,106.75000000,1229098150.0
101,Bitcoin,2013-08-08 23:59:59,103.00000000,1187105900.0
102,Bitcoin,2013-08-09 23:59:59,102.80000305,1185307130.0
103,Bitcoin,2013-08-10 23:59:59,103.00000000,1188153925.0
104,Bitcoin,2013-08-11 23:59:59,105.00000000,1211789250.0
105,Bitcoin,2013-08-12 23:59:59,106.63600159,1231248580.9
106,Bitcoin,2013-08-13 23:59:59,109.00000000,1259042650.0
107,Bitcoin,2013-08-14 23:59:59,112.56199646,1300656724.05
108,Bitcoin,2013-08-15 23:59:59,109.98999786,1271404657.25
109,Bitcoin,2013-08-16 23:59:59,108.99400330,1260352119.0
110,Bitcoin,2013-08-17 23:59:59,113.50000000,1312996375.0
111,Bitcoin,2013-08-18 23:59:59,113.50000000,1313544012.5
112,Bitcoin,2013-08-19 23:59:59,119.00000000,1377725475.0
113,Bitcoin,2013-08-20 23:59:59,121.20500183,1403829641.38
114,Bitcoin,2013-08-21 23:59:59,123.30000305,1428698677.5
115,Bitcoin,2013-08-22 23:59:59,121.15000153,1404437432.5
116,Bitcoin,2013-08-23 23:59:59,118.50099945,1374309422.45
117,Bitcoin,2013-08-24 23:59:59,120.04499817,1392768092.25
118,Bitcoin,2013-08-25 23:59:59,122.11100006,1417198896.58
119,Bitcoin,2013-08-26 23:59:59,120.05599976,1393847158.6
120,Bitcoin,2013-08-27 23:59:59,126.50000000,1469193137.5
121,Bitcoin,2013-08-28 23:59:59,122.62000275,1424675797.5
122,Bitcoin,2013-08-29 23:59:59,122.38999939,1422584866.25
123,Bitcoin,2013-08-30 23:59:59,133.49000549,1552288465.0
124,Bitcoin,2013-08-31 23:59:59,135.35000610,1574672051.25
125,Bitcoin,2013-09-01 23:59:59,138.33999634,1610215347.0
126,Bitcoin,2013-09-02 23:59:59,135.85000610,1581969853.75
127,Bitcoin,2013-09-03 23:59:59,136.77000427,1593346565.25
128,Bitcoin,2013-09-04 23:59:59,126.73999786,1477012117.5
129,Bitcoin,2013-09-05 23:59:59,126.43000031,1473965190.5
130,Bitcoin,2013-09-06 23:59:59,119.15000153,1389646450.0
131,Bitcoin,2013-09-07 23:59:59,124.15000153,1448411493.75
132,Bitcoin,2013-09-08 23:59:59,121.66000366,1419836071.5
133,Bitcoin,2013-09-09 23:59:59,127.11000061,1484085516.0
134,Bitcoin,2013-09-10 23:59:59,125.91000366,1470679164.0
135,Bitcoin,2013-09-11 23:59:59,135.25000000,1580450350.0
136,Bitcoin,2013-09-12 23:59:59,133.13000488,1556386219.25
137,Bitcoin,2013-09-13 23:59:59,134.97999573,1578699084.0
138,Bitcoin,2013-09-14 23:59:59,129.22000122,1512038755.5
139,Bitcoin,2013-09-15 23:59:59,130.36999512,1526085146.0
140,Bitcoin,2013-09-16 23:59:59,131.72000122,1542395098.0
141,Bitcoin,2013-09-17 23:59:59,131.66000366,1542278406.0
142,Bitcoin,2013-09-18 23:59:59,131.47000122,1540598327.5
143,Bitcoin,2013-09-19 23:59:59,129.64999390,1519883708.75
144,Bitcoin,2013-09-20 23:59:59,127.04000092,1489921944.0
145,Bitcoin,2013-09-21 23:59:59,127.43000031,1495101146.75
146,Bitcoin,2013-09-22 23:59:59,129.11999512,1515584736.0
147,Bitcoin,2013-09-23 23:59:59,125.94999695,1479037147.5
148,Bitcoin,2013-09-24 23:59:59,127.25000000,1494974356.25
149,Bitcoin,2013-09-25 23:59:59,128.22000122,1507033770.0
150,Bitcoin,2013-09-26 23:59:59,128.38000488,1509434269.0
151,Bitcoin,2013-09-27 23:59:59,133.77999878,1573520360.0
152,Bitcoin,2013-09-28 23:59:59,134.77999878,1585878761.5
153,Bitcoin,2013-09-29 23:59:59,137.33999634,1616584504.5
154,Bitcoin,2013-09-30 23:59:59,133.00000000,1566038425.0
155,Bitcoin,2013-10-01 23:59:59,132.17999268,1557001092.0
156,Bitcoin,2013-10-02 23:59:59,114.12999725,1344930746.0
157,Bitcoin,2013-10-03 23:59:59,123.62999725,1457492614.5
158,Bitcoin,2013-10-04 23:59:59,129.00999451,1521498786.5
159,Bitcoin,2013-10-05 23:59:59,128.55000305,1516777518.75
160,Bitcoin,2013-10-06 23:59:59,129.00000000,1522686975.0
161,Bitcoin,2013-10-07 23:59:59,126.94000244,1498859917.5
162,Bitcoin,2013-10-08 23:59:59,126.00000000,1488277350.0
163,Bitcoin,2013-10-09 23:59:59,130.69000244,1544249376.25
164,Bitcoin,2013-10-10 23:59:59,130.58999634,1543701125.25
165,Bitcoin,2013-10-11 23:59:59,130.89999390,1547971040.0
166,Bitcoin,2013-10-12 23:59:59,135.19000244,1599426130.5
167,Bitcoin,2013-10-13 23:59:59,138.13000488,1634968838.5
168,Bitcoin,2013-10-14 23:59:59,140.52000427,1664129178.0
169,Bitcoin,2013-10-15 23:59:59,145.24000549,1720981439.0
170,Bitcoin,2013-10-16 23:59:59,142.55000305,1689851847.5
171,Bitcoin,2013-10-17 23:59:59,146.25000000,1734327562.5
172,Bitcoin,2013-10-18 23:59:59,155.96000671,1850219763.0
173,Bitcoin,2013-10-19 23:59:59,172.41999817,2046457290.5
174,Bitcoin,2013-10-20 23:59:59,174.61000061,2073319140.0
175,Bitcoin,2013-10-21 23:59:59,182.21000671,2164518142.5
176,Bitcoin,2013-10-22 23:59:59,193.75999451,2302910260.0
177,Bitcoin,2013-10-23 23:59:59,213.61999512,2540139398.5
178,Bitcoin,2013-10-24 23:59:59,198.22999573,2358198593.25
179,Bitcoin,2013-10-25 23:59:59,186.69000244,2222012383.5
180,Bitcoin,2013-10-26 23:59:59,177.32000732,2111296044.0
181,Bitcoin,2013-10-27 23:59:59,196.44000244,2339831217.0
182,Bitcoin,2013-10-28 23:59:59,198.55000305,2365837416.25
183,Bitcoin,2013-10-29 23:59:59,204.38999939,2436241934.25
184,Bitcoin,2013-10-30 23:59:59,199.97000122,2384492272.5
185,Bitcoin,2013-10-31 23:59:59,204.00000000,2433658800.0
186,Bitcoin,2013-11-01 23:59:59,206.17999268,2460742836.5
187,Bitcoin,2013-11-02 23:59:59,206.22000122,2462261644.5
188,Bitcoin,2013-11-03 23:59:59,215.05000305,2568713111.25
189,Bitcoin,2013-11-04 23:59:59,229.10000610,2737659087.5
190,Bitcoin,2013-11-05 23:59:59,245.24000549,2931598960.0
191,Bitcoin,2013-11-06 23:59:59,262.50000000,3138994687.5
192,Bitcoin,2013-11-07 23:59:59,296.41000366,3545560086.75
193,Bitcoin,2013-11-08 23:59:59,338.10998535,4045494602.75
194,Bitcoin,2013-11-09 23:59:59,339.10998535,4058705857.0
195,Bitcoin,2013-11-10 23:59:59,326.61999512,3910613094.5
196,Bitcoin,2013-11-11 23:59:59,342.44000244,4101635027.0
197,Bitcoin,2013-11-12 23:59:59,360.32998657,4317726291.0
198,Bitcoin,2013-11-13 23:59:59,407.36999512,4883103453.0
199,Bitcoin,2013-11-14 23:59:59,420.20001221,5038817795.0
200,Bitcoin,2013-11-15 23:59:59,417.95001221,5013561020.0
201,Bitcoin,2013-11-16 23:59:59,440.22000122,5282849104.5
202,Bitcoin,2013-11-17 23:59:59,492.10998535,5907842063.75
203,Bitcoin,2013-11-18 23:59:59,703.55999756,8449069629.0
204,Bitcoin,2013-11-19 23:59:59,584.60998535,7022949160.5
205,Bitcoin,2013-11-20 23:59:59,590.83001709,7100077963.75
206,Bitcoin,2013-11-21 23:59:59,722.42999268,8684240726.25
207,Bitcoin,2013-11-22 23:59:59,771.44000244,9276681716.0
208,Bitcoin,2013-11-23 23:59:59,797.82000732,9597335799.0
209,Bitcoin,2013-11-24 23:59:59,774.25000000,9317034156.25
210,Bitcoin,2013-11-25 23:59:59,799.10998535,9619646224.5
211,Bitcoin,2013-11-26 23:59:59,928.09997559,11176110592.5
212,Bitcoin,2013-11-27 23:59:59,1001.96002197,12069885699.0
213,Bitcoin,2013-11-28 23:59:59,1031.94995117,12435823060.0
214,Bitcoin,2013-11-29 23:59:59,1131.96997070,13646039846.2
215,Bitcoin,2013-11-30 23:59:59,1129.43005371,13620389320.8
216,Bitcoin,2013-12-01 23:59:59,955.84997559,11531708947.5
217,Bitcoin,2013-12-02 23:59:59,1043.32995605,12591271605.5
218,Bitcoin,2013-12-03 23:59:59,1078.28002930,13018451838.0
219,Bitcoin,2013-12-04 23:59:59,1151.17004395,13903428350.5
220,Bitcoin,2013-12-05 23:59:59,1045.10998535,12626914509.0
221,Bitcoin,2013-12-06 23:59:59,829.45001221,10025645095.0
222,Bitcoin,2013-12-07 23:59:59,698.22998047,8442962248.5
223,Bitcoin,2013-12-08 23:59:59,795.86999512,9627500112.75
224,Bitcoin,2013-12-09 23:59:59,893.19000244,10808715487.5
225,Bitcoin,2013-12-10 23:59:59,988.51000977,11966951485.5
226,Bitcoin,2013-12-11 23:59:59,878.47998047,10638546534.0
227,Bitcoin,2013-12-12 23:59:59,873.26000977,10578889955.0
228,Bitcoin,2013-12-13 23:59:59,892.58001709,10816819988.0
229,Bitcoin,2013-12-14 23:59:59,872.59997559,10578987915.0
230,Bitcoin,2013-12-15 23:59:59,876.11999512,10625517651.0
231,Bitcoin,2013-12-16 23:59:59,705.96997070,8565534010.0
232,Bitcoin,2013-12-17 23:59:59,682.11999512,8279623719.0
233,Bitcoin,2013-12-18 23:59:59,522.70001221,6347159167.5
234,Bitcoin,2013-12-19 23:59:59,691.96002197,8406397153.0
235,Bitcoin,2013-12-20 23:59:59,625.32000732,7599576492.0
236,Bitcoin,2013-12-21 23:59:59,605.65997314,7363114610.5
237,Bitcoin,2013-12-22 23:59:59,617.17999268,7505757422.5
238,Bitcoin,2013-12-23 23:59:59,673.40997314,8192487201.75
239,Bitcoin,2013-12-24 23:59:59,665.58001709,8100042042.0
240,Bitcoin,2013-12-25 23:59:59,682.21002197,8305173374.25
241,Bitcoin,2013-12-26 23:59:59,761.97998047,9279735331.0
242,Bitcoin,2013-12-27 23:59:59,735.07000732,8955394563.5
243,Bitcoin,2013-12-28 23:59:59,727.83001709,8869918644.0
244,Bitcoin,2013-12-29 23:59:59,745.04998779,9082103621.25
245,Bitcoin,2013-12-30 23:59:59,756.13000488,9217167990.25
246,Bitcoin,2013-12-31 23:59:59,754.01000977,9191325349.25
247,Bitcoin,2014-01-01 23:59:59,771.40002441,9403308145.0
248,Bitcoin,2014-01-02 23:59:59,802.39001465,9781073920.75
249,Bitcoin,2014-01-03 23:59:59,818.71997070,9980135396.0
250,Bitcoin,2014-01-04 23:59:59,859.51000977,10477362436.8
251,Bitcoin,2014-01-05 23:59:59,933.53002930,11379660685.2
252,Bitcoin,2014-01-06 23:59:59,953.28997803,11620533603.2
253,Bitcoin,2014-01-07 23:59:59,802.00000000,9808299600.0
254,Bitcoin,2014-01-08 23:59:59,842.71997070,10310363180.0
255,Bitcoin,2014-01-09 23:59:59,846.85998535,10365397028.0
256,Bitcoin,2014-01-10 23:59:59,868.47998047,10634081648.0
257,Bitcoin,2014-01-11 23:59:59,913.95001221,11195636163.8
258,Bitcoin,2014-01-12 23:59:59,863.21997070,10578653197.5
259,Bitcoin,2014-01-13 23:59:59,841.20001221,10312375950.0
260,Bitcoin,2014-01-14 23:59:59,833.27001953,10218535832.2
261,Bitcoin,2014-01-15 23:59:59,860.90002441,10561305975.0
262,Bitcoin,2014-01-16 23:59:59,835.63000488,10255185612.0
263,Bitcoin,2014-01-17 23:59:59,814.64001465,10000663202.0
264,Bitcoin,2014-01-18 23:59:59,840.00000000,10315662000.0
265,Bitcoin,2014-01-19 23:59:59,870.96002197,10699504086.0
266,Bitcoin,2014-01-20 23:59:59,870.20001221,10694453430.0
267,Bitcoin,2014-01-21 23:59:59,863.90997314,10620283205.2
268,Bitcoin,2014-01-22 23:59:59,845.59002686,10399573174.0
269,Bitcoin,2014-01-23 23:59:59,822.03997803,10113558120.0
270,Bitcoin,2014-01-24 23:59:59,797.07000732,9810138292.5
271,Bitcoin,2014-01-25 23:59:59,853.60998535,10509539618.8
272,Bitcoin,2014-01-26 23:59:59,885.28002930,10902798632.0
273,Bitcoin,2014-01-27 23:59:59,771.39001465,9503544084.75
274,Bitcoin,2014-01-28 23:59:59,812.51000977,10013251363.5
275,Bitcoin,2014-01-29 23:59:59,826.00000000,10182659550.0
276,Bitcoin,2014-01-30 23:59:59,819.03002930,10100339387.2
277,Bitcoin,2014-01-31 23:59:59,829.91998291,10238411820.0
278,Bitcoin,2014-02-01 23:59:59,832.58001709,10275202812.0
279,Bitcoin,2014-02-02 23:59:59,825.36999512,10190038654.2
280,Bitcoin,2014-02-03 23:59:59,823.83001709,10174774202.2
281,Bitcoin,2014-02-04 23:59:59,827.96002197,10229342305.0
282,Bitcoin,2014-02-05 23:59:59,811.90997314,10034436285.5
283,Bitcoin,2014-02-06 23:59:59,781.54998779,9662791118.75
284,Bitcoin,2014-02-07 23:59:59,712.40002441,8810607000.0
285,Bitcoin,2014-02-08 23:59:59,673.91998291,8337738240.0
286,Bitcoin,2014-02-09 23:59:59,682.90002441,8451228950.0
287,Bitcoin,2014-02-10 23:59:59,681.03002930,8430742782.0
288,Bitcoin,2014-02-11 23:59:59,672.16998291,8323817195.0
289,Bitcoin,2014-02-12 23:59:59,651.71997070,8073458481.0
290,Bitcoin,2014-02-13 23:59:59,605.23999023,7500376176.0
291,Bitcoin,2014-02-14 23:59:59,661.98999023,8206805878.25
292,Bitcoin,2014-02-15 23:59:59,650.91998291,8072579656.0
293,Bitcoin,2014-02-16 23:59:59,616.63000488,7650358836.75
294,Bitcoin,2014-02-17 23:59:59,626.27001953,7772386462.0
295,Bitcoin,2014-02-18 23:59:59,626.59997559,7779035355.0
296,Bitcoin,2014-02-19 23:59:59,623.03002930,7737830115.25
297,Bitcoin,2014-02-20 23:59:59,556.14001465,6909538974.0
298,Bitcoin,2014-02-21 23:59:59,574.15997314,7135603064.0
299,Bitcoin,2014-02-22 23:59:59,605.41998291,7526808472.5
300,Bitcoin,2014-02-23 23:59:59,605.82000732,7534325866.5
301,Bitcoin,2014-02-24 23:59:59,546.32000732,6796971990.0
302,Bitcoin,2014-02-25 23:59:59,538.71002197,6704461434.0
303,Bitcoin,2014-02-26 23:59:59,582.69000244,7254505067.25
304,Bitcoin,2014-02-27 23:59:59,578.77001953,7208406719.0
305,Bitcoin,2014-02-28 23:59:59,549.26000977,6843353923.5
306,Bitcoin,2014-03-01 23:59:59,565.60998535,7049084308.0
307,Bitcoin,2014-03-02 23:59:59,559.78997803,6978524071.75
308,Bitcoin,2014-03-03 23:59:59,667.76000977,8326933812.0
309,Bitcoin,2014-03-04 23:59:59,666.78002930,8317230355.5
310,Bitcoin,2014-03-05 23:59:59,665.51000977,8304000851.5
311,Bitcoin,2014-03-06 23:59:59,663.85998535,8286267327.0
312,Bitcoin,2014-03-07 23:59:59,629.15002441,7855629815.0
313,Bitcoin,2014-03-08 23:59:59,617.45001221,7712151171.25
314,Bitcoin,2014-03-09 23:59:59,636.96002197,7958687808.0
315,Bitcoin,2014-03-10 23:59:59,627.78997803,7846433315.0
316,Bitcoin,2014-03-11 23:59:59,634.10998535,7928102949.75
317,Bitcoin,2014-03-12 23:59:59,632.09997559,7905832725.0
318,Bitcoin,2014-03-13 23:59:59,638.14001465,7983960982.0
319,Bitcoin,2014-03-14 23:59:59,628.79998779,7869180480.0
320,Bitcoin,2014-03-15 23:59:59,636.11999512,7963443153.0
321,Bitcoin,2014-03-16 23:59:59,631.10998535,7903422085.5
322,Bitcoin,2014-03-17 23:59:59,622.37298584,7796513248.98
323,Bitcoin,2014-03-18 23:59:59,614.83197021,7704183117.6
324,Bitcoin,2014-03-19 23:59:59,609.88800049,7644702124.8
325,Bitcoin,2014-03-20 23:59:59,588.77001953,7382675345.5
326,Bitcoin,2014-03-21 23:59:59,571.48999023,7168656262.0
327,Bitcoin,2014-03-22 23:59:59,565.03997803,7090150172.0
328,Bitcoin,2014-03-23 23:59:59,561.27197266,7045871924.8
329,Bitcoin,2014-03-24 23:59:59,583.41198730,7326517066.6
330,Bitcoin,2014-03-25 23:59:59,583.91699219,7335179951.93
331,Bitcoin,2014-03-26 23:59:59,580.82702637,7298672082.0
332,Bitcoin,2014-03-27 23:59:59,471.23901367,5923615601.7
333,Bitcoin,2014-03-28 23:59:59,495.66598511,6232801683.6
334,Bitcoin,2014-03-29 23:59:59,491.17199707,6178428029.4
335,Bitcoin,2014-03-30 23:59:59,460.27301025,5791419542.98
336,Bitcoin,2014-03-31 23:59:59,457.00100708,5752294437.05
337,Bitcoin,2014-04-01 23:59:59,478.37500000,6023351178.12
338,Bitcoin,2014-04-02 23:59:59,437.14001465,5506313796.5
339,Bitcoin,2014-04-03 23:59:59,444.71798706,5604036051.35
340,Bitcoin,2014-04-04 23:59:59,447.52600098,5641613449.35
341,Bitcoin,2014-04-05 23:59:59,461.90701294,5824866675.82
342,Bitcoin,2014-04-06 23:59:59,460.49899292,5808861023.23
343,Bitcoin,2014-04-07 23:59:59,449.42300415,5670830649.57
344,Bitcoin,2014-04-08 23:59:59,453.08599854,5718579640.4
345,Bitcoin,2014-04-09 23:59:59,442.72500610,5589580215.0
346,Bitcoin,2014-04-10 23:59:59,365.17599487,4611917256.8
347,Bitcoin,2014-04-11 23:59:59,420.94699097,5318033924.5
348,Bitcoin,2014-04-12 23:59:59,421.11599731,5321874505.8
349,Bitcoin,2014-04-13 23:59:59,414.06298828,5234667258.6
350,Bitcoin,2014-04-14 23:59:59,458.78698730,5802302128.35
351,Bitcoin,2014-04-15 23:59:59,515.58599854,6522974947.95
352,Bitcoin,2014-04-16 23:59:59,527.39501953,6674473792.25
353,Bitcoin,2014-04-17 23:59:59,495.96301270,6278792387.4
354,Bitcoin,2014-04-18 23:59:59,479.64498901,6074116359.88
355,Bitcoin,2014-04-19 23:59:59,501.56500244,6353700028.75
356,Bitcoin,2014-04-20 23:59:59,498.16799927,6312896983.8
357,Bitcoin,2014-04-21 23:59:59,495.77301025,6284666434.5
358,Bitcoin,2014-04-22 23:59:59,487.92401123,6187034895.3
359,Bitcoin,2014-04-23 23:59:59,491.30300903,6231920620.93
360,Bitcoin,2014-04-24 23:59:59,500.46499634,6350012524.62
361,Bitcoin,2014-04-25 23:59:59,461.44900513,5857079867.2
362,Bitcoin,2014-04-26 23:59:59,458.60101318,5822776641.82
363,Bitcoin,2014-04-27 23:59:59,436.39001465,5542720307.0
364,Bitcoin,2014-04-28 23:59:59,440.28500366,5593864953.5
365,Bitcoin,2014-04-29 23:59:59,447.20901489,5683724523.93
366,Bitcoin,2014-04-30 23:59:59,447.64498901,5690810164.88
367,Bitcoin,2014-05-01 23:59:59,457.76000977,5821425472.0
368,Bitcoin,2014-05-02 23:59:59,449.37701416,5716625926.82
369,Bitcoin,2014-05-03 23:59:59,437.76199341,5570422953.55
370,Bitcoin,2014-05-04 23:59:59,436.40301514,5554777405.65
371,Bitcoin,2014-05-05 23:59:59,433.48199463,5518951942.35
372,Bitcoin,2014-05-06 23:59:59,428.96200562,5463474513.0
373,Bitcoin,2014-05-07 23:59:59,438.82101440,5590798950.5
374,Bitcoin,2014-05-08 23:59:59,440.16900635,5609810850.07
375,Bitcoin,2014-05-09 23:59:59,449.46099854,5730133342.9
376,Bitcoin,2014-05-10 23:59:59,454.43301392,5795543100.55
377,Bitcoin,2014-05-11 23:59:59,438.88598633,5598956479.2
378,Bitcoin,2014-05-12 23:59:59,441.46200562,5633629020.6
379,Bitcoin,2014-05-13 23:59:59,440.67098999,5625308533.07
380,Bitcoin,2014-05-14 23:59:59,443.97198486,5669111765.9
381,Bitcoin,2014-05-15 23:59:59,447.25201416,5712906334.2
382,Bitcoin,2014-05-16 23:59:59,448.05801392,5725217915.3
383,Bitcoin,2014-05-17 23:59:59,448.90301514,5737967926.6
384,Bitcoin,2014-05-18 23:59:59,446.26400757,5706165792.6
385,Bitcoin,2014-05-19 23:59:59,446.18099976,5706978471.22
386,Bitcoin,2014-05-20 23:59:59,485.72399902,6214911438.6
387,Bitcoin,2014-05-21 23:59:59,491.76998901,6294422409.25
388,Bitcoin,2014-05-22 23:59:59,524.57897949,6716604600.2
389,Bitcoin,2014-05-23 23:59:59,520.22198486,6662964359.35
390,Bitcoin,2014-05-24 23:59:59,525.13800049,6727963028.4
391,Bitcoin,2014-05-25 23:59:59,571.58801270,7325371780.1
392,Bitcoin,2014-05-26 23:59:59,583.42401123,7479335238.4
393,Bitcoin,2014-05-27 23:59:59,571.24401855,7325147498.6
394,Bitcoin,2014-05-28 23:59:59,577.06201172,7402205098.8
395,Bitcoin,2014-05-29 23:59:59,568.17999268,7290260762.0
396,Bitcoin,2014-05-30 23:59:59,615.32501221,7897757907.5
397,Bitcoin,2014-05-31 23:59:59,623.67700195,8007248675.68
398,Bitcoin,2014-06-01 23:59:59,630.22900391,8094125581.35
