,Name,Date,Close,Marketcap
0,Tether,2015-02-26 23:59:59,1.20573997,303364.184
1,Tether,2015-03-02 23:59:59,0.60650200,152595.9032
2,Tether,2015-03-03 23:59:59,0.60622901,152527.2164
3,Tether,2015-03-06 23:59:59,1.00000000,251600.0
4,Tether,2015-03-07 23:59:59,1.00000000,251600.0
5,Tether,2015-03-08 23:59:59,1.00000000,251600.0
6,Tether,2015-03-09 23:59:59,1.00000000,251600.0
7,Tether,2015-03-10 23:59:59,1.00000000,251600.0
8,Tether,2015-03-11 23:59:59,1.00000000,251600.0
9,Tether,2015-03-12 23:59:59,1.00000000,251600.0
10,Tether,2015-03-13 23:59:59,1.00000000,251600.0
11,Tether,2015-03-14 23:59:59,1.00000000,251600.0
12,Tether,2015-03-15 23:59:59,1.00000000,251600.0
13,Tether,2015-03-16 23:59:59,1.00000000,251600.0
14,Tether,2015-03-17 23:59:59,1.00000000,251600.0
15,Tether,2015-03-18 23:59:59,1.00000000,251600.0
16,Tether,2015-03-19 23:59:59,1.00000000,251600.0
17,Tether,2015-03-20 23:59:59,1.00000000,251600.0
18,Tether,2015-03-21 23:59:59,1.00000000,251600.0
19,Tether,2015-03-22 23:59:59,1.00000000,251600.0
20,Tether,2015-03-23 23:59:59,1.00000000,251600.0
21,Tether,2015-03-24 23:59:59,1.00000000,251600.0
22,Tether,2015-03-25 23:59:59,1.00000000,251600.0
23,Tether,2015-03-26 23:59:59,1.00000000,251600.0
24,Tether,2015-03-27 23:59:59,1.00000000,251600.0
25,Tether,2015-03-28 23:59:59,1.00000000,251600.0
26,Tether,2015-03-29 23:59:59,1.00000000,251600.0
27,Tether,2015-03-30 23:59:59,1.00000000,251600.0
28,Tether,2015-03-31 23:59:59,1.00000000,251600.0
29,Tether,2015-04-01 23:59:59,1.00000000,251600.0
30,Tether,2015-04-02 23:59:59,1.00000000,251600.0
31,Tether,2015-04-03 23:59:59,1.00000000,251600.0
32,Tether,2015-04-04 23:59:59,1.00000000,251600.0
33,Tether,2015-04-05 23:59:59,1.00000000,251600.0
34,Tether,2015-04-06 23:59:59,1.00000000,251600.0
35,Tether,2015-04-07 23:59:59,1.00000000,251600.0
36,Tether,2015-04-08 23:59:59,1.00000000,251600.0
37,Tether,2015-04-09 23:59:59,1.00000000,251600.0
38,Tether,2015-04-10 23:59:59,1.00000000,251600.0
39,Tether,2015-04-11 23:59:59,1.00000000,251600.0
40,Tether,2015-04-12 23:59:59,1.00000000,251600.0
41,Tether,2015-04-13 23:59:59,1.00000000,251600.0
42,Tether,2015-04-14 23:59:59,1.00000000,251600.0
43,Tether,2015-04-15 23:59:59,1.00000000,251600.0
44,Tether,2015-04-16 23:59:59,1.00000000,251600.0
45,Tether,2015-04-17 23:59:59,1.00000000,251600.0
46,Tether,2015-04-18 23:59:59,1.00000000,251600.0
47,Tether,2015-04-19 23:59:59,1.00000000,251600.0
48,Tether,2015-04-20 23:59:59,1.00000000,251600.0
49,Tether,2015-04-21 23:59:59,1.00000000,251600.0
50,Tether,2015-04-22 23:59:59,1.00000000,251600.0
51,Tether,2015-04-23 23:59:59,1.00000000,251600.0
52,Tether,2015-04-24 23:59:59,1.00000000,251600.0
53,Tether,2015-04-25 23:59:59,1.00000000,251600.0
54,Tether,2015-04-26 23:59:59,1.00000000,251600.0
55,Tether,2015-04-27 23:59:59,1.00000000,251600.0
